TCRD ID	TDL	Description	Ligand ID	Drug ID
15810	Tclin	Amiloride-sensitive sodium channel subunit alpha	3877	
15701	Tclin	Amiloride-sensitive sodium channel subunit beta	5883	
15635	Tclin	Amiloride-sensitive sodium channel subunit gamma	5897	
903	Tclin	Amine oxidase [flavin-containing] A	13840	
1006	Tclin	Amine oxidase [flavin-containing] B	1003	
810	Tclin	Androgen receptor	2887	
17587	Tclin	Angiopoietin-1 receptor	3446	
249	Tclin	Angiotensin-converting enzyme	11700	
818	Tclin	Anoctamin-1	8803	
831	Tclin	Antithrombin-III	3961	
1888	Tclin	Apoptosis regulator Bcl-2	11013	
10928	Tclin	Arachidonate 5-lipoxygenase	12466	
4803	Tclin	Aromatase	11751	
5595	Tclin	Aromatic-L-amino-acid decarboxylase	14614	
108	Tclin	ATP-binding cassette sub-family A member 1	19559	
27	Tclin	ATP-binding cassette sub-family C member 8	7129	
69	Tclin	ATP-binding cassette sub-family C member 9	19714	
9595	Tclin	ATP-sensitive inward rectifier potassium channel 11	17791	
925	Tclin	Atrial natriuretic peptide receptor 1	17662	
2440	Tclin	B-lymphocyte antigen CD19	1071	1071
2751	Tclin	B-lymphocyte antigen CD20	13403	
1799	Tclin	B2 bradykinin receptor	17186	
698	Tclin	Beta-1 adrenergic receptor	12918	
743	Tclin	Beta-2 adrenergic receptor	16331	
276	Tclin	Beta-3 adrenergic receptor	8937	
12400	Tclin	Bile acid receptor	833	
1865	Tclin	Breakpoint cluster region protein	8105	
2468	Tclin	C-C chemokine receptor type 4	7503	
2887	Tclin	C-C chemokine receptor type 5	7520	
5359	Tclin	C-X-C chemokine receptor type 4	6350	
2198	Tclin	Calcitonin receptor	958	
9596	Tclin	Calcium-activated potassium channel subunit alpha-1	4559	
9148	Tclin	Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A	2840	
12682	Tclin	Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B	20012	
12549	Tclin	Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1C	15121	
1776	Tclin	Calmodulin	7331	
12608	Tclin	cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A	17078	
12497	Tclin	cAMP-specific 3',5'-cyclic phosphodiesterase 4A	7265	
12777	Tclin	cAMP-specific 3',5'-cyclic phosphodiesterase 4B	8459	
12552	Tclin	cAMP-specific 3',5'-cyclic phosphodiesterase 4C	9713	
12610	Tclin	cAMP-specific 3',5'-cyclic phosphodiesterase 4D	9718	
9150	Tclin	cAMP-specific 3',5'-cyclic phosphodiesterase 7B	14036	
2365	Tclin	CAMPATH-1 antigen	15430	15430
4953	Tclin	Cannabinoid receptor 1	12929	
4989	Tclin	Carbamoyl-phosphate synthase [ammonia], mitochondrial	15253	15253
1672	Tclin	Carbonic anhydrase 1	11497	
2193	Tclin	Carbonic anhydrase 12	4412	
2137	Tclin	Carbonic anhydrase 13	15501	
1773	Tclin	Carbonic anhydrase 14	5204	
1960	Tclin	Carbonic anhydrase 2	11496	
1732	Tclin	Carbonic anhydrase 3	16787	
2138	Tclin	Carbonic anhydrase 4	12311	
2194	Tclin	Carbonic anhydrase 5A, mitochondrial	8315	
2139	Tclin	Carbonic anhydrase 5B, mitochondrial	17567	
1961	Tclin	Carbonic anhydrase 6	8069	
2140	Tclin	Carbonic anhydrase 7	16717	
1673	Tclin	Carbonic anhydrase 9	15137	
4836	Tclin	Catechol O-methyltransferase	14052	
2632	Tclin	Ceramide glucosyltransferase	15461	
12609	Tclin	cGMP-dependent 3',5'-cyclic phosphodiesterase	12673	
12550	Tclin	cGMP-inhibited 3',5'-cyclic phosphodiesterase A	19416	
12551	Tclin	cGMP-inhibited 3',5'-cyclic phosphodiesterase B	17463	
9149	Tclin	cGMP-specific 3',5'-cyclic phosphodiesterase	6542	
4708	Tclin	Chloride channel protein 2	5976	5976
2600	Tclin	Cholecystokinin receptor type A	12742	
4731	Tclin	Cholesterol side-chain cleavage enzyme, mitochondrial	14767	14767
4435	Tclin	Cholinesterase	14444	
6610	Tclin	Coagulation factor X	11391	
1823	Tclin	Complement C1r subcomponent	11402	
4961	Tclin	Complement C5	3981	
4254	Tclin	Complex I intermediate-associated protein 30, mitochondrial	3006	
12554	Tclin	Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha'	5874	
5673	Tclin	Corticosteroid 11-beta-dehydrogenase isozyme 1	5375	
5139	Tclin	Corticotropin-releasing factor receptor 1	16140	
2815	Tclin	Cyclin-dependent kinase 4	10665	
2540	Tclin	Cyclin-dependent kinase 6	5399	
4280	Tclin	Cysteinyl leukotriene receptor 1	16922	
2851	Tclin	Cystic fibrosis transmembrane conductance regulator	6558	
11989	Tclin	Cytochrome c oxidase subunit NDUFA4	12547	
1981	Tclin	Cytochrome P450 11B1, mitochondrial	5355	
5106	Tclin	Cytochrome P450 26A1	1054	
4983	Tclin	Cytochrome P450 2D6	13844	
4986	Tclin	Cytochrome P450 3A4	16012	
4985	Tclin	Cytochrome P450 3A43	17494	
4810	Tclin	Cytochrome P450 3A5	18746	
4769	Tclin	Cytochrome P450 3A7	9681	9681
8110	Tclin	Cytokine receptor common subunit beta	19504	19504
7967	Tclin	Cytokine receptor common subunit gamma	18555	
5191	Tclin	Cytotoxic T-lymphocyte protein 4	3311	
5763	Tclin	D(1A) dopamine receptor	15570	
6055	Tclin	D(2) dopamine receptor	4354	
5736	Tclin	D(3) dopamine receptor	11269	
8746	Tclin	Delta-type opioid receptor	18655	
5377	Tclin	Diacylglycerol O-acyltransferase 1	11849	
5938	Tclin	Dihydrofolate reductase	9120	
13811	Tclin	Dihydroorotate dehydrogenase (quinone), mitochondrial	15425	
5731	Tclin	Dihydropyrimidine dehydrogenase [NADP(+)]	3893	
5757	Tclin	Dipeptidase 1	2856	
5715	Tclin	Dipeptidyl peptidase 4	4650	
5781	Tclin	DNA (cytosine-5)-methyltransferase 1	3848	
5645	Tclin	DNA (cytosine-5)-methyltransferase 3A	581	
5689	Tclin	DNA polymerase alpha catalytic subunit	12877	
5809	Tclin	DNA polymerase delta catalytic subunit	1971	1971
5688	Tclin	DNA polymerase epsilon catalytic subunit A	10908	10908
17885	Tclin	DNA topoisomerase 1	8607	
17686	Tclin	DNA topoisomerase 2-alpha	8606	
17467	Tclin	DNA topoisomerase I, mitochondrial	9608	9608
11367	Tclin	Dual specificity mitogen-activated protein kinase kinase 1	3498	
11400	Tclin	Dual specificity mitogen-activated protein kinase kinase 2	8229	
5893	Tclin	Endothelin B receptor	8349	
5918	Tclin	Endothelin-1 receptor	4343	
3229	Tclin	Ephrin type-A receptor 2	19670	
5902	Tclin	Epidermal growth factor receptor	8271	
15658	Tclin	Equilibrative nucleoside transporter 1	2298	
6321	Tclin	Erythropoietin receptor	12907	12907
6554	Tclin	Estrogen receptor	972	
3334	Tclin	Estrogen receptor beta	12947	
2210	Tclin	Extracellular calcium-sensing receptor	18584	
3743	Tclin	Farnesyl pyrophosphate synthase	3939	
6636	Tclin	Fibroblast growth factor receptor 1	8894	
6498	Tclin	Fibroblast growth factor receptor 2	16242	
6854	Tclin	Fibroblast growth factor receptor 3	13928	
6928	Tclin	Fibroblast growth factor receptor 4	10806	
6948	Tclin	Follicle-stimulating hormone receptor	13852	
7126	Tclin	Gamma-aminobutyric acid receptor subunit alpha-1	6780	
7127	Tclin	Gamma-aminobutyric acid receptor subunit alpha-2	13240	
3679	Tclin	Gamma-aminobutyric acid receptor subunit alpha-3	12543	
7175	Tclin	Gamma-aminobutyric acid receptor subunit alpha-4	5923	
3719	Tclin	Gamma-aminobutyric acid receptor subunit alpha-5	19582	
7128	Tclin	Gamma-aminobutyric acid receptor subunit alpha-6	12252	
7176	Tclin	Gamma-aminobutyric acid receptor subunit beta-1	18786	
3552	Tclin	Gamma-aminobutyric acid receptor subunit beta-2	13233	13233
3720	Tclin	Gamma-aminobutyric acid receptor subunit beta-3	3009	
3553	Tclin	Gamma-aminobutyric acid receptor subunit delta	13070	
7129	Tclin	Gamma-aminobutyric acid receptor subunit epsilon	17566	
3681	Tclin	Gamma-aminobutyric acid receptor subunit gamma-1	16692	
7130	Tclin	Gamma-aminobutyric acid receptor subunit gamma-2	18789	
3653	Tclin	Gamma-aminobutyric acid receptor subunit gamma-3	1385	
7132	Tclin	Gamma-aminobutyric acid receptor subunit pi	15574	
7134	Tclin	Gamma-aminobutyric acid receptor subunit theta	4756	
3754	Tclin	Gamma-aminobutyric acid type B receptor subunit 1	15011	
3702	Tclin	Gamma-aminobutyric acid type B receptor subunit 2	13865	13865
10328	Tclin	Gastric triacylglycerol lipase	13826	
3645	Tclin	Gastrin/cholecystokinin type B receptor	12741	
7268	Tclin	Glucagon receptor	13234	
7297	Tclin	Glucagon-like peptide 1 receptor	14542	
3784	Tclin	Glucagon-like peptide 2 receptor	3545	
3619	Tclin	Glucocorticoid receptor	17192	
3818	Tclin	Glutamate receptor 1	20053	
3879	Tclin	Glutamate receptor 2	20037	
3853	Tclin	Glutamate receptor 3	20035	
3854	Tclin	Glutamate receptor 4	7378	
3856	Tclin	Glutamate receptor ionotropic, kainate 1	3764	
3881	Tclin	Glutamate receptor ionotropic, kainate 2	19822	
3857	Tclin	Glutamate receptor ionotropic, kainate 3	19827	
4002	Tclin	Glutamate receptor ionotropic, kainate 4	13538	
4136	Tclin	Glutamate receptor ionotropic, kainate 5	16437	
12458	Tclin	Glutamate receptor ionotropic, NMDA 1	12567	
12212	Tclin	Glutamate receptor ionotropic, NMDA 2A	3886	
11997	Tclin	Glutamate receptor ionotropic, NMDA 2B	18640	
12213	Tclin	Glutamate receptor ionotropic, NMDA 2C	1091	
12457	Tclin	Glutamate receptor ionotropic, NMDA 2D	9880	
12456	Tclin	Glutamate receptor ionotropic, NMDA 3A	16683	
11935	Tclin	Glutamate receptor ionotropic, NMDA 3B	16815	
4146	Tclin	Glutathione reductase, mitochondrial	9088	
7150	Tclin	Glycine receptor subunit alpha-1	11246	
7172	Tclin	Glycine receptor subunit beta	5930	
4012	Tclin	Glycogen synthase kinase-3 alpha	8337	
4042	Tclin	Glycogen synthase kinase-3 beta	8332	
3959	Tclin	Gonadotropin-releasing hormone receptor	1261	
5175	Tclin	Granulocyte colony-stimulating factor receptor	15325	15325
2982	Tclin	Granulocyte-macrophage colony-stimulating factor receptor subunit alpha	5386	5386
7112	Tclin	Growth hormone receptor	12418	
7231	Tclin	Growth hormone secretagogue receptor type 1	12430	
3560	Tclin	Growth hormone-releasing hormone receptor	17576	
3524	Tclin	Guanylate cyclase soluble subunit alpha-2	12398	12398
7201	Tclin	Guanylate cyclase soluble subunit alpha-3	15472	
3586	Tclin	Guanylate cyclase soluble subunit beta-1	15319	
3620	Tclin	Guanylate cyclase soluble subunit beta-2	11261	11261
4208	Tclin	Heat-stable enterotoxin receptor	3875	3875
11126	Tclin	Hepatocyte growth factor receptor	12914	
12499	Tclin	High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A	4692	
12500	Tclin	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A	18841	
9151	Tclin	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B	14807	
7466	Tclin	Histamine H1 receptor	8575	
7789	Tclin	Histamine H2 receptor	3980	
7790	Tclin	Histamine H3 receptor	1395	
4156	Tclin	Histone deacetylase 1	2601	
7373	Tclin	Histone deacetylase 10	9966	
4066	Tclin	Histone deacetylase 11	12574	
4067	Tclin	Histone deacetylase 2	13025	
4157	Tclin	Histone deacetylase 3	10000	
4158	Tclin	Histone deacetylase 4	14435	
7482	Tclin	Histone deacetylase 5	7816	
4087	Tclin	Histone deacetylase 6	15349	
4068	Tclin	Histone deacetylase 7	3698	
4088	Tclin	Histone deacetylase 8	4490	
7491	Tclin	Histone deacetylase 9	56	
7489	Tclin	Hydroxycarboxylic acid receptor 2	15809	
8194	Tclin	Ig epsilon chain C region	8436	8436
8043	Tclin	Inosine-5'-monophosphate dehydrogenase 1	18669	
8044	Tclin	Inosine-5'-monophosphate dehydrogenase 2	6539	
8105	Tclin	Inositol monophosphatase 1	18853	18853
7940	Tclin	Insulin receptor	16428	
7918	Tclin	Insulin-like growth factor 1 receptor	10442	
8289	Tclin	Integrin alpha-4	9279	
8252	Tclin	Integrin alpha-IIb	11834	
8320	Tclin	Integrin alpha-L	14711	
8215	Tclin	Integrin beta-1	17975	17975
8322	Tclin	Integrin beta-2	14765	
8323	Tclin	Integrin beta-3	14764	
8123	Tclin	Integrin beta-7	985	
8268	Tclin	Interferon alpha/beta receptor 1	19445	19445
8269	Tclin	Interferon alpha/beta receptor 2	8091	
7860	Tclin	Interleukin-1 beta	6554	6554
7929	Tclin	Interleukin-1 receptor accessory protein	19764	19764
7962	Tclin	Interleukin-1 receptor type 1	6059	
7885	Tclin	Interleukin-11 receptor subunit alpha	17695	
7927	Tclin	Interleukin-12 subunit alpha	17119	
7959	Tclin	Interleukin-12 subunit beta	17084	
7727	Tclin	Interleukin-17 receptor A	12183	
7807	Tclin	Interleukin-17 receptor C	4099	4099
7928	Tclin	Interleukin-17A	16659	
7834	Tclin	Interleukin-2 receptor subunit alpha	6552	6552
7966	Tclin	Interleukin-2 receptor subunit beta	6073	6073
7963	Tclin	Interleukin-23 subunit alpha	14356	
7969	Tclin	Interleukin-4 receptor subunit alpha	9222	
8261	Tclin	Interleukin-5	14792	
8099	Tclin	Interleukin-6	18894	
8237	Tclin	Interleukin-6 receptor subunit alpha	16337	
8238	Tclin	Interleukin-6 receptor subunit beta	873	
8975	Tclin	Kappa-type opioid receptor	18654	
10199	Tclin	Kelch-like ECH-associated protein 1	15163	
10315	Tclin	Leptin receptor	9204	
10852	Tclin	Lutropin-choriogonadotropic hormone receptor	12923	
10605	Tclin	Lysosomal alpha-glucosidase	11647	
5304	Tclin	Macrophage colony-stimulating factor 1 receptor	16077	
11107	Tclin	Maltase-glucoamylase, intestinal	3995	
9532	Tclin	Mast/stem cell growth factor receptor Kit	13578	
11294	Tclin	Melanocyte-stimulating hormone receptor	373	
11659	Tclin	Melatonin receptor type 1A	7411	
11443	Tclin	Melatonin receptor type 1B	6981	
11450	Tclin	Microsomal triglyceride transfer protein large subunit	16589	
8486	Tclin	Mimitin, mitochondrial	16739	
11093	Tclin	Mineralocorticoid receptor	13476	
8976	Tclin	Mu-type opioid receptor	8594	
167	Tclin	Muscarinic acetylcholine receptor M1	8338	
612	Tclin	Muscarinic acetylcholine receptor M2	10812	
729	Tclin	Muscarinic acetylcholine receptor M3	16092	
168	Tclin	Muscarinic acetylcholine receptor M4	10813	
613	Tclin	Muscarinic acetylcholine receptor M5	14175	
2615	Tclin	Myeloid cell surface antigen CD33	12203	
11766	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3	265	265
11823	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4	12381	
11909	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1	9391	
11789	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	14887	14887
12064	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11	569	
11856	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	2806	
12118	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	16312	
12038	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	4442	
11988	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3	14129	14129
12446	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2	17916	
12198	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	15420	15420
11788	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	14367	
11762	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7	14165	
12163	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8	9223	9223
11763	Tclin	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	15134	15134
11764	Tclin	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	11655	
11858	Tclin	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10	11945	
11790	Tclin	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial	1592	
11822	Tclin	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial	14146	14146
12039	Tclin	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	4437	
11940	Tclin	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4	14121	14121
11765	Tclin	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	4440	
11941	Tclin	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6	14082	
12040	Tclin	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	18056	18056
11857	Tclin	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	14122	14122
12065	Tclin	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9	649	
11859	Tclin	NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial	4443	
12164	Tclin	NADH dehydrogenase [ubiquinone] 1 subunit C2	14885	
11825	Tclin	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial	8364	8364
12042	Tclin	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial	15567	15567
11826	Tclin	NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial	12123	12123
11767	Tclin	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	11326	11326
11824	Tclin	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	11559	11559
12165	Tclin	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	1082	
11768	Tclin	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5		6344
12166	Tclin	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	11199	
11861	Tclin	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	8788	8788
12167	Tclin	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	13659	13659
11943	Tclin	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	1839	
8602	Tclin	NADH-ubiquinone oxidoreductase chain 1	7054	
8603	Tclin	NADH-ubiquinone oxidoreductase chain 2	7064	
12409	Tclin	NADH-ubiquinone oxidoreductase chain 3	7068	7068
12381	Tclin	NADH-ubiquinone oxidoreductase chain 4	7941	
8604	Tclin	NADH-ubiquinone oxidoreductase chain 4L	7938	7938
8819	Tclin	NADH-ubiquinone oxidoreductase chain 5	7953	7953
12275	Tclin	NADH-ubiquinone oxidoreductase chain 6	7775	
12174	Tclin	Neprilysin	12406	
161	Tclin	Neuronal acetylcholine receptor subunit alpha-3	12771	
251	Tclin	Neuronal acetylcholine receptor subunit alpha-4	17869	
164	Tclin	Neuronal acetylcholine receptor subunit beta-2	2793	2793
186	Tclin	Neuronal acetylcholine receptor subunit beta-4	1146	1146
3488	Tclin	Neutrophil elastase	13440	
12467	Tclin	Niemann-Pick C1-like protein 1	3250	
12206	Tclin	Nischarin	17478	
18343	Tclin	Non-receptor tyrosine-protein kinase TYK2	2561	
12241	Tclin	Nucleotide-binding oligomerization domain-containing protein 2	3791	
8950	Tclin	Orexin receptor type 1	4529	
8951	Tclin	Orexin receptor type 2	4528	
5426	Tclin	Ornithine decarboxylase	13002	
9397	Tclin	Oxytocin receptor	18023	
9256	Tclin	P2Y purinoceptor 12	11720	
9400	Tclin	P2Y purinoceptor 2	2577	
851	Tclin	Pancreatic alpha-amylase	4862	
10417	Tclin	Pancreatic triacylglycerol lipase	17930	17930
13573	Tclin	Parathyroid hormone/parathyroid hormone-related peptide receptor	15003	
12794	Tclin	Pepsin A-5	7151	
13327	Tclin	Peptidyl-prolyl cis-trans isomerase A	8796	
6936	Tclin	Peptidyl-prolyl cis-trans isomerase FKBP1A	8830	
13324	Tclin	Peroxisome proliferator-activated receptor alpha	10898	
13266	Tclin	Peroxisome proliferator-activated receptor gamma	7111	
12932	Tclin	Phenylalanine-4-hydroxylase	9852	
13126	Tclin	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform	11991	
12910	Tclin	Placenta growth factor	9684	
10001	Tclin	Plasma kallikrein	7754	
13098	Tclin	Plasminogen	11387	
12970	Tclin	Platelet-derived growth factor receptor alpha	17929	
12972	Tclin	Platelet-derived growth factor receptor beta	13027	
9140	Tclin	Poly [ADP-ribose] polymerase 1	12862	
9225	Tclin	Poly [ADP-ribose] polymerase 2	16966	
12581	Tclin	Poly [ADP-ribose] polymerase 3	892	
9764	Tclin	Potassium channel subfamily K member 10	16694	16694
9791	Tclin	Potassium channel subfamily K member 18	10680	
9519	Tclin	Potassium channel subfamily K member 2	16470	
9606	Tclin	Potassium channel subfamily K member 3	10701	
9788	Tclin	Potassium channel subfamily K member 9	14257	
9598	Tclin	Potassium voltage-gated channel subfamily A member 1	7057	
9779	Tclin	Potassium voltage-gated channel subfamily A member 10	12777	12777
9720	Tclin	Potassium voltage-gated channel subfamily A member 2	1928	
9760	Tclin	Potassium voltage-gated channel subfamily A member 3	8899	
9850	Tclin	Potassium voltage-gated channel subfamily A member 4	10798	
9851	Tclin	Potassium voltage-gated channel subfamily A member 5	10795	
9599	Tclin	Potassium voltage-gated channel subfamily A member 6	1902	
9761	Tclin	Potassium voltage-gated channel subfamily A member 7	617	
9876	Tclin	Potassium voltage-gated channel subfamily B member 1	3519	
9781	Tclin	Potassium voltage-gated channel subfamily B member 2	11811	
9782	Tclin	Potassium voltage-gated channel subfamily C member 1	8118	
9905	Tclin	Potassium voltage-gated channel subfamily C member 2	1357	
9762	Tclin	Potassium voltage-gated channel subfamily C member 3	15866	
9906	Tclin	Potassium voltage-gated channel subfamily C member 4	19229	
9600	Tclin	Potassium voltage-gated channel subfamily D member 1	18452	
9877	Tclin	Potassium voltage-gated channel subfamily D member 2	5074	
9601	Tclin	Potassium voltage-gated channel subfamily D member 3	1061	
9879	Tclin	Potassium voltage-gated channel subfamily F member 1	10696	
9852	Tclin	Potassium voltage-gated channel subfamily G member 1	2771	
9784	Tclin	Potassium voltage-gated channel subfamily G member 2	2766	
9880	Tclin	Potassium voltage-gated channel subfamily G member 3	12839	12839
9603	Tclin	Potassium voltage-gated channel subfamily G member 4	16215	
9604	Tclin	Potassium voltage-gated channel subfamily H member 1	14762	
9881	Tclin	Potassium voltage-gated channel subfamily H member 2	4001	
9853	Tclin	Potassium voltage-gated channel subfamily H member 3	644	
9854	Tclin	Potassium voltage-gated channel subfamily H member 4	4044	4044
9785	Tclin	Potassium voltage-gated channel subfamily H member 5	6677	6677
9909	Tclin	Potassium voltage-gated channel subfamily H member 6	11596	
9910	Tclin	Potassium voltage-gated channel subfamily H member 7	18002	
9516	Tclin	Potassium voltage-gated channel subfamily H member 8	18831	
9766	Tclin	Potassium voltage-gated channel subfamily KQT member 1	5977	
9643	Tclin	Potassium voltage-gated channel subfamily KQT member 2	4094	
9859	Tclin	Potassium voltage-gated channel subfamily KQT member 3	4095	
9644	Tclin	Potassium voltage-gated channel subfamily KQT member 4	15170	
9860	Tclin	Potassium voltage-gated channel subfamily KQT member 5	18728	
9667	Tclin	Potassium voltage-gated channel subfamily S member 1	19010	
9767	Tclin	Potassium voltage-gated channel subfamily S member 2	5249	
9792	Tclin	Potassium voltage-gated channel subfamily S member 3	17306	
9794	Tclin	Potassium voltage-gated channel subfamily V member 1	18075	
9884	Tclin	Potassium voltage-gated channel subfamily V member 2	16218	
1280	Tclin	Potassium-transporting ATPase alpha chain 1	14075	
1281	Tclin	Potassium-transporting ATPase subunit beta	5885	
7533	Tclin	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1	19632	
4121	Tclin	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2	198	
4122	Tclin	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3	16053	
7362	Tclin	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4	2017	
13168	Tclin	Progesterone receptor	14686	
12774	Tclin	Programmed cell death 1 ligand 1	5109	
12730	Tclin	Programmed cell death protein 1	12257	
12525	Tclin	Proprotein convertase subtilisin/kexin type 9	6935	
13109	Tclin	Prostacyclin receptor	16824	
12494	Tclin	Prostaglandin D2 receptor	18313	
12792	Tclin	Prostaglandin E2 receptor EP1 subtype	16142	
12560	Tclin	Prostaglandin E2 receptor EP2 subtype	16830	
12561	Tclin	Prostaglandin E2 receptor EP3 subtype	16829	
12562	Tclin	Prostaglandin E2 receptor EP4 subtype	11186	
12687	Tclin	Prostaglandin F2-alpha receptor	156669	
12973	Tclin	Prostaglandin G/H synthase 1	8359	
13071	Tclin	Prostaglandin G/H synthase 2	8600	
13554	Tclin	Proteasome subunit alpha type-1	9709	
13555	Tclin	Proteasome subunit beta type-1	14087	
13665	Tclin	Proteasome subunit beta type-2	9897	
13441	Tclin	Proteasome subunit beta type-5	17856	
13531	Tclin	Proteasome subunit beta type-8	17826	
5136	Tclin	Protein cereblon	4790	4790
10246	Tclin	Protein kinase C delta type	12874	
9316	Tclin	Proteinase-activated receptor 1	4433	
17181	Tclin	Prothrombin	11403	
14801	Tclin	Proto-oncogene tyrosine-protein kinase receptor Ret	19744	
16444	Tclin	Proto-oncogene tyrosine-protein kinase Src	10465	
13827	Tclin	RAF proto-oncogene serine/threonine-protein kinase	19583	
13831	Tclin	Receptor activity-modifying protein 1	17101	
14512	Tclin	Receptor activity-modifying protein 3	17097	
3362	Tclin	Receptor tyrosine-protein kinase erbB-2	1230	
6174	Tclin	Receptor tyrosine-protein kinase erbB-4	15769	
6865	Tclin	Receptor-type tyrosine-protein kinase FLT3	11650	
14690	Tclin	Renin	11247	
4343	Tclin	Retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma	4706	4706
12555	Tclin	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	6346	
4894	Tclin	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma	18882	18882
13833	Tclin	Retinoic acid receptor alpha	11612	
14461	Tclin	Retinoic acid receptor beta	11905	
14424	Tclin	Retinoic acid receptor gamma	9253	
15490	Tclin	Retinoic acid receptor RXR-alpha	19311	
15527	Tclin	Retinoic acid receptor RXR-beta	4878	
15339	Tclin	Retinoic acid receptor RXR-gamma	9663	
15102	Tclin	Rho-associated protein kinase 1	3771	
15127	Tclin	Rho-associated protein kinase 2	8291	
14759	Tclin	Ribonucleoside-diphosphate reductase large subunit	13919	13919
14783	Tclin	Ribonucleoside-diphosphate reductase subunit M2	15441	
12553	Tclin	Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha	3020	
12498	Tclin	Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit beta	13897	
15530	Tclin	Ryanodine receptor 1	16269	
15531	Tclin	Ryanodine receptor 2	12933	12933
15585	Tclin	Ryanodine receptor 3	14993	
15795	Tclin	Secretin receptor	13228	13228
1976	Tclin	Serine/threonine-protein kinase B-raf	1929	
11442	Tclin	Serine/threonine-protein kinase mTOR	17657	
15929	Tclin	Sigma non-opioid intracellular receptor 1	3421	
14204	Tclin	SLAM family member 7	19626	
14281	Tclin	Smoothened homolog	2421	
15370	Tclin	Sodium channel protein type 1 subunit alpha	11102	
